state	county	Year	abbrev	aor	activationdate	submissions	identmatch_lescl1	identmatch_lescl23	identmatch_total	removals_convictedcriminalsl1	removals_convictedcriminalsl2	removals_convictedcriminalsl3	removals_icefugitives12	priorremovalsandreturns13	ewisvisaviolatorsandoverstays1	removals_total	observ	T02A_001	T02A_002	T02A_003	T073_001	censusjurmerge	Early	Mail	Polling	Unknown	Null	Absentee	CVAP	allmissing	GEOid2	GEOid	latinovote	latinoturnout	citpctlatino	stateid	had_govelection	had_senelection
"South Carolina"	"Horry"	2006	"SC"	"ATL"	"9/8/2010"	"27,582"	"152"	"645"	"797"	21	56	50	2	14	3	"146"	2420	1255.003	1133.896	121.1064	76997	3	0	0	0	171	3651	0	1231	0	45051	"0500000US45051"	171	.1389115	.0208139	48	1	0
"South Carolina"	"Horry"	2010	"SC"	"ATL"	"9/8/2010"	"27,582"	"152"	"645"	"797"	21	56	50	2	14	3	"146"	2420	1255.003	1133.896	121.1064	76997	3	0	0	0	305	3517	0	3855	0	45051	"0500000US45051"	305	.079118	.0208139	48	1	1
"South Carolina"	"Jasper"	2002	"SC"	"ATL"	"12/14/2010"	"3,137"	"14"	"112"	"126"	2	4	2	0	0	1	"9"	2421	699.3625	655.318	44.04448	5871	3	0	0	3	0	646	0	118	0	45053	"0500000US45053"	3	.0254237	.0193324	48	1	1
"South Carolina"	"Jasper"	2006	"SC"	"ATL"	"12/14/2010"	"3,137"	"14"	"112"	"126"	2	4	2	0	0	1	"9"	2421	699.3625	655.318	44.04448	5871	3	0	0	0	19	611	0	235	0	45053	"0500000US45053"	19	.0808511	.0193324	48	1	0
"South Carolina"	"Jasper"	2010	"SC"	"ATL"	"12/14/2010"	"3,137"	"14"	"112"	"126"	2	4	2	0	0	1	"9"	2421	699.3625	655.318	44.04448	5871	3	0	0	0	42	588	0	575	0	45053	"0500000US45053"	42	.0730435	.0193324	48	1	1
"South Carolina"	"Kershaw"	2002	"SC"	"ATL"	"4/12/2011"	"3,010"	"5"	"49"	"54"	3	0	3	0	0	0	"6"	2422	740.3956	726.5623	13.83325	18749	3	0	0	38	1	691	0	356	0	45055	"0500000US45055"	39	.1095506	.0097087	48	1	1
"South Carolina"	"Kershaw"	2006	"SC"	"ATL"	"4/12/2011"	"3,010"	"5"	"49"	"54"	3	0	3	0	0	0	"6"	2422	740.3956	726.5623	13.83325	18749	3	0	0	0	63	642	0	308	0	45055	"0500000US45055"	63	.2045455	.0097087	48	1	0
"South Carolina"	"Kershaw"	2010	"SC"	"ATL"	"4/12/2011"	"3,010"	"5"	"49"	"54"	3	0	3	0	0	0	"6"	2422	740.3956	726.5623	13.83325	18749	3	0	0	0	103	602	0	547	0	45055	"0500000US45055"	103	.1882998	.0097087	48	1	1
"South Carolina"	"Lancaster"	2002	"SC"	"ATL"	"4/12/2011"	"4,468"	"10"	"61"	"71"	3	3	8	0	3	0	"17"	2423	555.122	549.1599	5.962124	22440	3	0	0	12	2	906	0	243	0	45057	"0500000US45057"	14	.0576132	.0149637	48	1	1
"South Carolina"	"Lancaster"	2006	"SC"	"ATL"	"4/12/2011"	"4,468"	"10"	"61"	"71"	3	3	8	0	3	0	"17"	2423	555.122	549.1599	5.962124	22440	3	0	0	0	28	896	0	321	0	45057	"0500000US45057"	28	.0872274	.0149637	48	1	0
"South Carolina"	"Lancaster"	2010	"SC"	"ATL"	"4/12/2011"	"4,468"	"10"	"61"	"71"	3	3	8	0	3	0	"17"	2423	555.122	549.1599	5.962124	22440	3	0	0	0	76	848	0	989	0	45057	"0500000US45057"	76	.0768453	.0149637	48	1	1
"South Carolina"	"Laurens"	2002	"SC"	"ATL"	"1/19/2011"	"6,137"	"7"	"50"	"57"	2	2	5	0	1	0	"10"	2424	723.8386	713.8036	10.03506	18375	3	0	0	18	0	576	0	196	0	45059	"0500000US45059"	18	.0918367	.0112719	48	1	1
"South Carolina"	"Laurens"	2006	"SC"	"ATL"	"1/19/2011"	"6,137"	"7"	"50"	"57"	2	2	5	0	1	0	"10"	2424	723.8386	713.8036	10.03506	18375	3	0	0	0	27	575	0	587	0	45059	"0500000US45059"	27	.0459966	.0112719	48	1	0
"South Carolina"	"Laurens"	2010	"SC"	"ATL"	"1/19/2011"	"6,137"	"7"	"50"	"57"	2	2	5	0	1	0	"10"	2424	723.8386	713.8036	10.03506	18375	3	0	0	0	28	574	0	645	0	45059	"0500000US45059"	28	.0434109	.0112719	48	1	1
"South Carolina"	"Lee"	2002	"SC"	"ATL"	"6/14/2011"	"923"	"0"	"2"	"2"	0	0	1	0	1	0	"2"	2425	411.2326	410.1844	1.048296	4887	3	0	0	0	0	54	0	162	0	45061	"0500000US45061"	0	0	.0016649	48	1	1
"South Carolina"	"Lee"	2006	"SC"	"ATL"	"6/14/2011"	"923"	"0"	"2"	"2"	0	0	1	0	1	0	"2"	2425	411.2326	410.1844	1.048296	4887	3	0	0	0	1	55	0	23	0	45061	"0500000US45061"	1	.0434783	.0016649	48	1	0
"South Carolina"	"Lee"	2010	"SC"	"ATL"	"6/14/2011"	"923"	"0"	"2"	"2"	0	0	1	0	1	0	"2"	2425	411.2326	410.1844	1.048296	4887	3	0	0	0	5	51	0	23	0	45061	"0500000US45061"	5	.2173913	.0016649	48	1	1
"South Carolina"	"Lexington"	2002	"SC"	"ATL"	"9/20/2011"	"9,711"	"30"	"188"	"218"	9	16	40	0	7	3	"75"	2426	757.7289	698.9127	58.81631	75791	3	0	0	176	5	3286	0	1658	0	45063	"0500000US45063"	181	.1091677	.0148138	48	1	1
"South Carolina"	"Lexington"	2006	"SC"	"ATL"	"9/20/2011"	"9,711"	"30"	"188"	"218"	9	16	40	0	7	3	"75"	2426	757.7289	698.9127	58.81631	75791	3	0	0	0	216	3181	0	1805	0	45063	"0500000US45063"	216	.1196676	.0148138	48	1	0
"South Carolina"	"Lexington"	2010	"SC"	"ATL"	"9/20/2011"	"9,711"	"30"	"188"	"218"	9	16	40	0	7	3	"75"	2426	757.7289	698.9127	58.81631	75791	3	0	0	0	404	2993	0	3502	0	45063	"0500000US45063"	404	.1153627	.0148138	48	1	1
"South Carolina"	"Marion"	2002	"SC"	"ATL"	"9/20/2011"	"1,173"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2427	494.1356	489.2273	4.908288	8980	3	0	0	5	0	130	0	133	0	45067	"0500000US45067"	5	.037594	.0027222	48	1	1
"South Carolina"	"Marion"	2006	"SC"	"ATL"	"9/20/2011"	"1,173"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2427	494.1356	489.2273	4.908288	8980	3	0	0	0	5	129	0	70	0	45067	"0500000US45067"	5	.0714286	.0027222	48	1	0
"South Carolina"	"Marion"	2010	"SC"	"ATL"	"9/20/2011"	"1,173"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2427	494.1356	489.2273	4.908288	8980	3	0	0	0	12	122	0	70	0	45067	"0500000US45067"	12	.1714286	.0027222	48	1	1
"South Carolina"	"Newberry"	2002	"SC"	"ATL"	"9/20/2011"	"1,822"	"14"	"51"	"65"	1	1	3	0	1	0	"6"	2430	647.2862	630.037	17.24919	10667	3	0	0	11	0	546	0	264	0	45071	"0500000US45071"	11	.0416667	.0068785	48	1	1
"South Carolina"	"Newberry"	2006	"SC"	"ATL"	"9/20/2011"	"1,822"	"14"	"51"	"65"	1	1	3	0	1	0	"6"	2430	647.2862	630.037	17.24919	10667	3	0	0	0	19	527	0	301	0	45071	"0500000US45071"	19	.0631229	.0068785	48	1	0
"South Carolina"	"Newberry"	2010	"SC"	"ATL"	"9/20/2011"	"1,822"	"14"	"51"	"65"	1	1	3	0	1	0	"6"	2430	647.2862	630.037	17.24919	10667	3	0	0	0	23	523	0	338	0	45071	"0500000US45071"	23	.0680473	.0068785	48	1	1
"South Carolina"	"Oconee"	2002	"SC"	"ATL"	"1/19/2011"	"4,465"	"4"	"21"	"25"	0	2	2	0	0	0	"4"	2431	673.5123	626.3337	47.17857	23042	3	0	0	29	1	935	0	441	0	45073	"0500000US45073"	30	.0680272	.0134638	48	1	1
"South Carolina"	"Oconee"	2006	"SC"	"ATL"	"1/19/2011"	"4,465"	"4"	"21"	"25"	0	2	2	0	0	0	"4"	2431	673.5123	626.3337	47.17857	23042	3	0	0	0	48	894	0	429	0	45073	"0500000US45073"	48	.1118881	.0134638	48	1	0
"South Carolina"	"Oconee"	2010	"SC"	"ATL"	"1/19/2011"	"4,465"	"4"	"21"	"25"	0	2	2	0	0	0	"4"	2431	673.5123	626.3337	47.17857	23042	3	0	0	0	88	854	0	945	0	45073	"0500000US45073"	88	.0931217	.0134638	48	1	1
"South Carolina"	"Orangeburg"	2002	"SC"	"ATL"	"4/12/2011"	"7,248"	"8"	"91"	"99"	5	9	9	0	1	0	"24"	2432	1127.902	1106.101	21.80121	24566	3	0	0	12	0	364	0	285	0	45075	"0500000US45075"	12	.0421053	.0051783	48	1	1
"South Carolina"	"Orangeburg"	2006	"SC"	"ATL"	"4/12/2011"	"7,248"	"8"	"91"	"99"	5	9	9	0	1	0	"24"	2432	1127.902	1106.101	21.80121	24566	3	0	0	0	8	364	0	325	0	45075	"0500000US45075"	8	.0246154	.0051783	48	1	0
"South Carolina"	"Orangeburg"	2010	"SC"	"ATL"	"4/12/2011"	"7,248"	"8"	"91"	"99"	5	9	9	0	1	0	"24"	2432	1127.902	1106.101	21.80121	24566	3	0	0	0	33	339	0	325	0	45075	"0500000US45075"	33	.1015385	.0051783	48	1	1
"South Carolina"	"Pickens"	2002	"SC"	"ATL"	"9/20/2011"	"4,136"	"8"	"48"	"56"	1	1	2	1	2	0	"7"	2433	512.0285	496.4068	15.62177	31161	3	0	0	44	0	1005	0	645	0	45077	"0500000US45077"	44	.0682171	.0123046	48	1	1
"South Carolina"	"Pickens"	2006	"SC"	"ATL"	"9/20/2011"	"4,136"	"8"	"48"	"56"	1	1	2	1	2	0	"7"	2433	512.0285	496.4068	15.62177	31161	3	0	0	0	64	961	0	450	0	45077	"0500000US45077"	64	.1422222	.0123046	48	1	0
"South Carolina"	"Pickens"	2010	"SC"	"ATL"	"9/20/2011"	"4,136"	"8"	"48"	"56"	1	1	2	1	2	0	"7"	2433	512.0285	496.4068	15.62177	31161	3	0	0	0	99	926	0	1133	0	45077	"0500000US45077"	99	.0873786	.0123046	48	1	1
"South Carolina"	"Richland"	2002	"SC"	"ATL"	"4/12/2011"	"42,110"	"150"	"473"	"623"	29	27	45	1	15	2	"119"	2434	771.7114	757.0682	14.6432	89023	3	0	0	330	8	5656	0	4581	0	45079	"0500000US45079"	338	.073783	.0221454	48	1	1
"South Carolina"	"Richland"	2006	"SC"	"ATL"	"4/12/2011"	"42,110"	"150"	"473"	"623"	29	27	45	1	15	2	"119"	2434	771.7114	757.0682	14.6432	89023	3	0	0	0	495	5494	0	5815	0	45079	"0500000US45079"	495	.0851247	.0221454	48	1	0
"South Carolina"	"Richland"	2010	"SC"	"ATL"	"4/12/2011"	"42,110"	"150"	"473"	"623"	29	27	45	1	15	2	"119"	2434	771.7114	757.0682	14.6432	89023	3	0	0	0	804	5185	0	8897	0	45079	"0500000US45079"	804	.0903675	.0221454	48	1	1
"South Carolina"	"Saluda"	2002	"SC"	"ATL"	"9/20/2011"	"583"	"2"	"46"	"48"	1	5	2	0	1	2	"11"	2435	461.8206	452.7784	9.042238	5645	3	0	0	6	1	393	0	102	0	45081	"0500000US45081"	7	.0686275	.0227925	48	1	1
"South Carolina"	"Saluda"	2006	"SC"	"ATL"	"9/20/2011"	"583"	"2"	"46"	"48"	1	5	2	0	1	2	"11"	2435	461.8206	452.7784	9.042238	5645	3	0	0	0	6	389	0	290	0	45081	"0500000US45081"	6	.0206897	.0227925	48	1	0
"South Carolina"	"Saluda"	2010	"SC"	"ATL"	"9/20/2011"	"583"	"2"	"46"	"48"	1	5	2	0	1	2	"11"	2435	461.8206	452.7784	9.042238	5645	3	0	0	0	15	380	0	290	0	45081	"0500000US45081"	15	.0517241	.0227925	48	1	1
"South Carolina"	"Spartanburg"	2002	"SC"	"ATL"	"2/15/2011"	"20,207"	"58"	"284"	"342"	4	15	35	1	12	3	"70"	2436	819.2427	807.926	11.31674	76260	3	0	0	105	6	4365	0	2168	0	45083	"0500000US45083"	111	.0511993	.0160531	48	1	1
"South Carolina"	"Spartanburg"	2006	"SC"	"ATL"	"2/15/2011"	"20,207"	"58"	"284"	"342"	4	15	35	1	12	3	"70"	2436	819.2427	807.926	11.31674	76260	3	0	0	0	210	4182	0	2934	0	45083	"0500000US45083"	210	.0715746	.0160531	48	1	0
"South Carolina"	"Spartanburg"	2010	"SC"	"ATL"	"2/15/2011"	"20,207"	"58"	"284"	"342"	4	15	35	1	12	3	"70"	2436	819.2427	807.926	11.31674	76260	3	0	0	0	396	3996	0	2776	0	45083	"0500000US45083"	396	.1426513	.0160531	48	1	1
"South Carolina"	"Sumter"	2002	"SC"	"ATL"	"5/17/2011"	"6,150"	"10"	"25"	"35"	1	1	1	0	3	0	"6"	2437	682.085	665.0659	17.01919	27014	3	0	0	55	2	944	0	752	0	45085	"0500000US45085"	57	.0757979	.0071843	48	1	1
"South Carolina"	"Sumter"	2006	"SC"	"ATL"	"5/17/2011"	"6,150"	"10"	"25"	"35"	1	1	1	0	3	0	"6"	2437	682.085	665.0659	17.01919	27014	3	0	0	0	73	950	0	996	0	45085	"0500000US45085"	73	.0732932	.0071843	48	1	0
"South Carolina"	"Sumter"	2010	"SC"	"ATL"	"5/17/2011"	"6,150"	"10"	"25"	"35"	1	1	1	0	3	0	"6"	2437	682.085	665.0659	17.01919	27014	3	0	0	0	112	911	0	1090	0	45085	"0500000US45085"	112	.1027523	.0071843	48	1	1
"South Carolina"	"York"	2002	"SC"	"ATL"	"10/13/2010"	"16,252"	"42"	"250"	"292"	7	20	29	4	11	7	"78"	2440	695.8075	680.5948	15.21269	62119	3	0	0	72	2	3229	0	1040	0	45091	"0500000US45091"	74	.0711538	.0135797	48	1	1
"South Carolina"	"York"	2006	"SC"	"ATL"	"10/13/2010"	"16,252"	"42"	"250"	"292"	7	20	29	4	11	7	"78"	2440	695.8075	680.5948	15.21269	62119	3	0	0	0	200	3101	0	1220	0	45091	"0500000US45091"	200	.1639344	.0135797	48	1	0
"South Carolina"	"York"	2010	"SC"	"ATL"	"10/13/2010"	"16,252"	"42"	"250"	"292"	7	20	29	4	11	7	"78"	2440	695.8075	680.5948	15.21269	62119	3	0	0	0	425	2876	0	3248	0	45091	"0500000US45091"	425	.1308497	.0135797	48	1	1
"South Dakota"	"Brookings"	2002	"SD"	"SPM"	"4/17/2012"	"264"	"1"	"5"	"6"	0	0	0	0	0	0	"0"	2445	804.9351	792.2062	12.72886	6920	3	0	0	0	16	127	0	86	0	46011	"0500000US46011"	16	.1860465	.0076959	37	1	1
"South Dakota"	"Brookings"	2006	"SD"	"SPM"	"4/17/2012"	"264"	"1"	"5"	"6"	0	0	0	0	0	0	"0"	2445	804.9351	792.2062	12.72886	6920	3	0	0	0	23	118	0	162	0	46011	"0500000US46011"	23	.1419753	.0076959	37	1	0
"South Dakota"	"Brookings"	2010	"SD"	"SPM"	"4/17/2012"	"264"	"1"	"5"	"6"	0	0	0	0	0	0	"0"	2445	804.9351	792.2062	12.72886	6920	3	0	0	0	23	118	0	162	0	46011	"0500000US46011"	23	.1419753	.0076959	37	1	1
"South Dakota"	"Butte"	2002	"SD"	"SPM"	"4/17/2012"	"98"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2449	2266.397	2249.898	16.49848	3016	3	0	0	0	5	65	0	163	0	46019	"0500000US46019"	5	.0306748	.0185954	37	1	1
"South Dakota"	"Butte"	2006	"SD"	"SPM"	"4/17/2012"	"98"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2449	2266.397	2249.898	16.49848	3016	3	0	0	0	8	64	0	83	0	46019	"0500000US46019"	8	.0963855	.0185954	37	1	0
"South Dakota"	"Butte"	2010	"SD"	"SPM"	"4/17/2012"	"98"	"0"	"0"	"0"	0	0	0	0	0	0	"0"	2449	2266.397	2249.898	16.49848	3016	3	0	0	0	7	65	0	83	0	46019	"0500000US46019"	7	.0843373	.0185954	37	1	1
"South Dakota"	"Charles Mix"	2002	"SD"	"SPM"	"4/17/2012"	"199"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2451	1150.235	1097.487	52.74803	2234	3	0	0	0	4	7	0	63	0	46023	"0500000US46023"	4	.0634921	.0062438	37	1	1
"South Dakota"	"Charles Mix"	2006	"SD"	"SPM"	"4/17/2012"	"199"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2451	1150.235	1097.487	52.74803	2234	3	0	0	0	3	8	0	63	0	46023	"0500000US46023"	3	.047619	.0062438	37	1	0
"South Dakota"	"Charles Mix"	2010	"SD"	"SPM"	"4/17/2012"	"199"	"0"	"2"	"2"	0	0	0	0	0	0	"0"	2451	1150.235	1097.487	52.74803	2234	3	0	0	0	3	8	0	63	0	46023	"0500000US46023"	3	.047619	.0062438	37	1	1
"South Dakota"	"Lawrence"	2002	"SD"	"SPM"	"4/17/2012"	"567"	"1"	"2"	"3"	0	0	1	0	0	0	"1"	2480	800.3107	800.0352	.2755387	6772	3	0	0	0	35	133	0	237	0	46081	"0500000US46081"	35	.1476793	.0152716	37	1	1
"South Dakota"	"Lawrence"	2006	"SD"	"SPM"	"4/17/2012"	"567"	"1"	"2"	"3"	0	0	1	0	0	0	"1"	2480	800.3107	800.0352	.2755387	6772	3	0	0	0	36	136	0	288	0	46081	"0500000US46081"	36	.125	.0152716	37	1	0
"South Dakota"	"Lawrence"	2010	"SD"	"SPM"	"4/17/2012"	"567"	"1"	"2"	"3"	0	0	1	0	0	0	"1"	2480	800.3107	800.0352	.2755387	6772	3	0	0	0	33	139	0	288	0	46081	"0500000US46081"	33	.1145833	.0152716	37	1	1
"South Dakota"	"Meade"	2002	"SD"	"SPM"	"4/17/2012"	"680"	"2"	"10"	"12"	0	0	0	0	0	0	"0"	2486	3482.848	3470.984	11.86452	7339	3	0	0	0	20	270	0	289	0	46093	"0500000US46093"	20	.0692042	.0168672	37	1	1
"South Dakota"	"Meade"	2006	"SD"	"SPM"	"4/17/2012"	"680"	"2"	"10"	"12"	0	0	0	0	0	0	"0"	2486	3482.848	3470.984	11.86452	7339	3	0	0	0	41	261	0	449	0	46093	"0500000US46093"	41	.091314	.0168672	37	1	0
"South Dakota"	"Meade"	2010	"SD"	"SPM"	"4/17/2012"	"680"	"2"	"10"	"12"	0	0	0	0	0	0	"0"	2486	3482.848	3470.984	11.86452	7339	3	0	0	0	41	261	0	449	0	46093	"0500000US46093"	41	.091314	.0168672	37	1	1
"South Dakota"	"Minnehaha"	2002	"SD"	"SPM"	"6/22/2010"	"21,079"	"185"	"636"	"821"	16	12	14	2	5	2	"51"	2489	813.8635	807.1472	6.716294	43567	3	0	0	0	247	2056	0	1043	0	46099	"0500000US46099"	247	.2368169	.0144452	37	1	1
"South Dakota"	"Minnehaha"	2006	"SD"	"SPM"	"6/22/2010"	"21,079"	"185"	"636"	"821"	16	12	14	2	5	2	"51"	2489	813.8635	807.1472	6.716294	43567	3	0	0	0	315	1945	0	1794	0	46099	"0500000US46099"	315	.1755853	.0144452	37	1	0
"South Dakota"	"Minnehaha"	2010	"SD"	"SPM"	"6/22/2010"	"21,079"	"185"	"636"	"821"	16	12	14	2	5	2	"51"	2489	813.8635	807.1472	6.716294	43567	3	0	0	0	349	1911	0	2340	0	46099	"0500000US46099"	349	.1491453	.0144452	37	1	1
"South Dakota"	"Pennington"	2002	"SD"	"SPM"	"6/22/2010"	"12,429"	"27"	"72"	"99"	11	3	9	0	1	0	"24"	2491	2784.262	2776.553	7.709212	26792	3	0	0	0	166	895	0	1237	0	46103	"0500000US46103"	166	.1341956	.0188216	37	1	1
"South Dakota"	"Pennington"	2006	"SD"	"SPM"	"6/22/2010"	"12,429"	"27"	"72"	"99"	11	3	9	0	1	0	"24"	2491	2784.262	2776.553	7.709212	26792	3	0	0	0	208	836	0	1784	0	46103	"0500000US46103"	208	.1165919	.0188216	37	1	0
"South Dakota"	"Pennington"	2010	"SD"	"SPM"	"6/22/2010"	"12,429"	"27"	"72"	"99"	11	3	9	0	1	0	"24"	2491	2784.262	2776.553	7.709212	26792	3	0	0	0	201	843	0	1918	0	46103	"0500000US46103"	201	.1047967	.0188216	37	1	1
"South Dakota"	"Yankton"	2002	"SD"	"SPM"	"4/17/2012"	"332"	"4"	"0"	"4"	0	0	0	0	0	0	"0"	2505	532.2174	521.1636	11.05382	6050	3	0	0	0	17	119	0	177	0	46135	"0500000US46135"	17	.0960452	.0152866	37	1	1
"South Dakota"	"Yankton"	2006	"SD"	"SPM"	"4/17/2012"	"332"	"4"	"0"	"4"	0	0	0	0	0	0	"0"	2505	532.2174	521.1636	11.05382	6050	3	0	0	0	18	119	0	333	0	46135	"0500000US46135"	18	.0540541	.0152866	37	1	0
"South Dakota"	"Yankton"	2010	"SD"	"SPM"	"4/17/2012"	"332"	"4"	"0"	"4"	0	0	0	0	0	0	"0"	2505	532.2174	521.1636	11.05382	6050	3	0	0	0	25	112	0	333	0	46135	"0500000US46135"	25	.0750751	.0152866	37	1	1
"Tennessee"	"Anderson"	2002	"TN"	"NOL"	"12/28/2010"	"6,775"	"5"	"26"	"31"	3	0	1	0	0	0	"4"	2507	344.7959	337.1619	7.634007	21876	3	6	0	4	1	378	0	266	0	47001	"0500000US47001"	11	.0413534	.008705	54	1	1
"Tennessee"	"Anderson"	2006	"TN"	"NOL"	"12/28/2010"	"6,775"	"5"	"26"	"31"	3	0	1	0	0	0	"4"	2507	344.7959	337.1619	7.634007	21876	3	12	0	20	0	350	1	625	0	47001	"0500000US47001"	33	.0528	.008705	54	1	1
"Tennessee"	"Anderson"	2010	"TN"	"NOL"	"12/28/2010"	"6,775"	"5"	"26"	"31"	3	0	1	0	0	0	"4"	2507	344.7959	337.1619	7.634007	21876	3	10	0	25	0	346	2	586	0	47001	"0500000US47001"	37	.0631399	.008705	54	1	0
"Tennessee"	"Bedford"	2002	"TN"	"NOL"	"12/28/2010"	"4,279"	"20"	"145"	"165"	7	4	14	1	5	1	"32"	2508	474.7873	473.6355	1.151802	11534	3	2	0	10	2	1009	1	255	0	47003	"0500000US47003"	15	.0588235	.0100315	54	1	1
"Tennessee"	"Bedford"	2006	"TN"	"NOL"	"12/28/2010"	"4,279"	"20"	"145"	"165"	7	4	14	1	5	1	"32"	2508	474.7873	473.6355	1.151802	11534	3	9	0	37	0	972	1	599	0	47003	"0500000US47003"	47	.0784641	.0100315	54	1	1
"Tennessee"	"Bedford"	2010	"TN"	"NOL"	"12/28/2010"	"4,279"	"20"	"145"	"165"	7	4	14	1	5	1	"32"	2508	474.7873	473.6355	1.151802	11534	3	8	0	29	0	982	0	554	0	47003	"0500000US47003"	37	.066787	.0100315	54	1	0
"Tennessee"	"Blount"	2002	"TN"	"NOL"	"12/28/2010"	"8,998"	"8"	"117"	"125"	8	3	10	0	6	2	"29"	2511	566.5469	558.706	7.840898	36531	3	7	0	35	1	664	2	363	0	47009	"0500000US47009"	45	.1239669	.0150394	54	1	1
"Tennessee"	"Blount"	2006	"TN"	"NOL"	"12/28/2010"	"8,998"	"8"	"117"	"125"	8	3	10	0	6	2	"29"	2511	566.5469	558.706	7.840898	36531	3	15	0	42	4	637	2	274	0	47009	"0500000US47009"	63	.229927	.0150394	54	1	1
"Tennessee"	"Blount"	2010	"TN"	"NOL"	"12/28/2010"	"8,998"	"8"	"117"	"125"	8	3	10	0	6	2	"29"	2511	566.5469	558.706	7.840898	36531	3	20	0	47	0	633	0	908	0	47009	"0500000US47009"	67	.0737885	.0150394	54	1	0
"Tennessee"	"Bradley"	2002	"TN"	"NOL"	"12/28/2010"	"10,074"	"23"	"107"	"130"	8	18	17	0	4	3	"50"	2512	331.4488	328.7617	2.687022	25253	3	17	0	33	2	1411	0	824	0	47011	"0500000US47011"	52	.0631068	.0134192	54	1	1
"Tennessee"	"Bradley"	2006	"TN"	"NOL"	"12/28/2010"	"10,074"	"23"	"107"	"130"	8	18	17	0	4	3	"50"	2512	331.4488	328.7617	2.687022	25253	3	40	0	65	2	1327	0	857	0	47011	"0500000US47011"	107	.1248541	.0134192	54	1	1
"Tennessee"	"Bradley"	2010	"TN"	"NOL"	"12/28/2010"	"10,074"	"23"	"107"	"130"	8	18	17	0	4	3	"50"	2512	331.4488	328.7617	2.687022	25253	3	26	0	74	0	1334	0	1128	0	47011	"0500000US47011"	100	.0886525	.0134192	54	1	0
"Tennessee"	"Carroll"	2002	"TN"	"NOL"	"1/10/2012"	"1,056"	"0"	"5"	"5"	0	0	0	0	0	0	"0"	2515	600.08	599.2522	.8278502	8686	3	0	0	4	0	139	0	181	0	47017	"0500000US47017"	4	.0220994	.0102728	54	1	1
"Tennessee"	"Carroll"	2006	"TN"	"NOL"	"1/10/2012"	"1,056"	"0"	"5"	"5"	0	0	0	0	0	0	"0"	2515	600.08	599.2522	.8278502	8686	3	0	0	9	0	131	2	284	0	47017	"0500000US47017"	11	.0387324	.0102728	54	1	1
"Tennessee"	"Carroll"	2010	"TN"	"NOL"	"1/10/2012"	"1,056"	"0"	"5"	"5"	0	0	0	0	0	0	"0"	2515	600.08	599.2522	.8278502	8686	3	0	0	2	0	137	3	284	0	47017	"0500000US47017"	5	.0176056	.0102728	54	1	0
"Tennessee"	"Carter"	2002	"TN"	"NOL"	"12/28/2010"	"7,294"	"3"	"34"	"37"	2	0	1	0	0	0	"3"	2516	347.6342	341.2029	6.431277	17147	3	6	0	12	1	158	0	193	0	47019	"0500000US47019"	19	.0984456	.0084111	54	1	1
"Tennessee"	"Carter"	2006	"TN"	"NOL"	"12/28/2010"	"7,294"	"3"	"34"	"37"	2	0	1	0	0	0	"3"	2516	347.6342	341.2029	6.431277	17147	3	11	0	18	0	148	0	464	0	47019	"0500000US47019"	29	.0625	.0084111	54	1	1
"Tennessee"	"Carter"	2010	"TN"	"NOL"	"12/28/2010"	"7,294"	"3"	"34"	"37"	2	0	1	0	0	0	"3"	2516	347.6342	341.2029	6.431277	17147	3	11	0	15	0	149	2	464	0	47019	"0500000US47019"	28	.0603448	.0084111	54	1	0
"Tennessee"	"Cheatham"	2002	"TN"	"NOL"	"1/10/2012"	"1,777"	"1"	"12"	"13"	1	1	1	0	0	0	"3"	2517	307.0564	302.437	4.619385	11907	3	1	0	5	0	207	0	234	0	47021	"0500000US47021"	6	.025641	.0089503	54	1	1
"Tennessee"	"Cheatham"	2006	"TN"	"NOL"	"1/10/2012"	"1,777"	"1"	"12"	"13"	1	1	1	0	0	0	"3"	2517	307.0564	302.437	4.619385	11907	3	7	0	15	0	191	0	330	0	47021	"0500000US47021"	22	.0666667	.0089503	54	1	1
"Tennessee"	"Cheatham"	2010	"TN"	"NOL"	"1/10/2012"	"1,777"	"1"	"12"	"13"	1	1	1	0	0	0	"3"	2517	307.0564	302.437	4.619385	11907	3	7	0	12	0	194	0	330	0	47021	"0500000US47021"	19	.0575758	.0089503	54	1	0
"Tennessee"	"Coffee"	2002	"TN"	"NOL"	"12/28/2010"	"6,363"	"6"	"45"	"51"	3	5	3	1	1	0	"13"	2522	434.554	428.9569	5.597113	14603	3	5	0	14	0	395	0	327	0	47031	"0500000US47031"	19	.058104	.00608	54	1	1
"Tennessee"	"Coffee"	2006	"TN"	"NOL"	"12/28/2010"	"6,363"	"6"	"45"	"51"	3	5	3	1	1	0	"13"	2522	434.554	428.9569	5.597113	14603	3	9	0	28	1	364	3	439	0	47031	"0500000US47031"	41	.0933941	.00608	54	1	1
